director_din,director_name,din_status,total_directorships,risky_directorships,director_stress_score,director_stress_pct,risk_flag_details,computed_timestamp
20732,Neha Patel,active,1,1,10.0,100.0,"[{""L45769WB2010PLC002073"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.536884
20733,Rahul Iyer,active,1,1,10.0,100.0,"[{""L45769WB2010PLC002073"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.536915
20741,Neha Patel,active,1,1,10.0,100.0,"[{""L33324NL2010PLC002074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.536948
20742,Rahul Iyer,active,1,1,10.0,100.0,"[{""L33324NL2010PLC002074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.536978
20743,Kavita Gupta,active,1,1,10.0,100.0,"[{""L33324NL2010PLC002074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537008
20751,Rahul Iyer,active,1,1,10.0,100.0,"[{""L71857SK2010PLC002075"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537040
20752,Kavita Gupta,active,1,1,10.0,100.0,"[{""L71857SK2010PLC002075"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537075
20753,Amit Nair,active,1,1,10.0,100.0,"[{""L71857SK2010PLC002075"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537106
20761,Kavita Gupta,active,1,1,10.0,100.0,"[{""L14062WB2010PLC002076"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537137
20762,Amit Nair,active,1,1,10.0,100.0,"[{""L14062WB2010PLC002076"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537167
20763,Sunita Rao,active,1,1,10.0,100.0,"[{""L14062WB2010PLC002076"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537200
20771,Amit Nair,active,1,1,10.0,100.0,"[{""L72586WB2010PLC002077"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537232
20772,Sunita Rao,active,1,1,10.0,100.0,"[{""L72586WB2010PLC002077"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537263
20773,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L72586WB2010PLC002077"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537301
20781,Sunita Rao,active,1,1,10.0,100.0,"[{""L71286MP2010PLC002078"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537336
20782,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L71286MP2010PLC002078"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537367
20783,Anita Desai,active,1,1,10.0,100.0,"[{""L71286MP2010PLC002078"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537397
20791,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L86097MN2010PLC002079"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537432
20792,Anita Desai,active,1,1,10.0,100.0,"[{""L86097MN2010PLC002079"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537474
20793,Vivek Mehta,active,1,1,10.0,100.0,"[{""L86097MN2010PLC002079"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537507
20801,Vivek Mehta,active,1,1,10.0,100.0,"[{""L17795TS2010PLC002080"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537538
20802,Priya Menon,active,1,1,10.0,100.0,"[{""L17795TS2010PLC002080"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537586
20803,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L17795TS2010PLC002080"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537620
20811,Priya Menon,active,1,1,10.0,100.0,"[{""L54667TN2010PLC002081"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537653
20812,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L54667TN2010PLC002081"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537683
20813,Neha Patel,active,1,1,10.0,100.0,"[{""L54667TN2010PLC002081"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537714
20821,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L95003NL2010PLC002082"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537748
20822,Neha Patel,active,1,1,10.0,100.0,"[{""L95003NL2010PLC002082"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537784
20823,Rahul Iyer,active,1,1,10.0,100.0,"[{""L95003NL2010PLC002082"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537816
20831,Neha Patel,active,1,1,10.0,100.0,"[{""L41265GJ2010PLC002083"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537849
20832,Rahul Iyer,active,1,1,10.0,100.0,"[{""L41265GJ2010PLC002083"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537879
20833,Kavita Gupta,active,1,1,10.0,100.0,"[{""L41265GJ2010PLC002083"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537910
20841,Rahul Iyer,active,1,1,10.0,100.0,"[{""L50664TS2010PLC002084"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537942
20842,Kavita Gupta,active,1,1,10.0,100.0,"[{""L50664TS2010PLC002084"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.537974
20843,Amit Nair,active,1,1,10.0,100.0,"[{""L50664TS2010PLC002084"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538194
20851,Kavita Gupta,active,1,1,10.0,100.0,"[{""L51532JH2010PLC002085"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538242
20852,Amit Nair,active,1,1,10.0,100.0,"[{""L51532JH2010PLC002085"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538280
20853,Sunita Rao,active,1,1,10.0,100.0,"[{""L51532JH2010PLC002085"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538327
20861,Amit Nair,active,1,1,10.0,100.0,"[{""L47232GA2010PLC002086"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538360
20862,Sunita Rao,active,1,1,10.0,100.0,"[{""L47232GA2010PLC002086"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538391
20863,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L47232GA2010PLC002086"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538421
20871,Sunita Rao,active,1,1,10.0,100.0,"[{""L28045OR2010PLC002087"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538461
20872,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L28045OR2010PLC002087"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538516
20873,Anita Desai,active,1,1,10.0,100.0,"[{""L28045OR2010PLC002087"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538555
20881,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L36911NL2010PLC002088"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538617
20882,Anita Desai,active,1,1,10.0,100.0,"[{""L36911NL2010PLC002088"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538650
20883,Vivek Mehta,active,1,1,10.0,100.0,"[{""L36911NL2010PLC002088"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538687
20891,Anita Desai,active,1,1,10.0,100.0,"[{""L31563DD2010PLC002089"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538722
20892,Vivek Mehta,active,1,1,10.0,100.0,"[{""L31563DD2010PLC002089"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538755
20893,Priya Menon,active,1,1,10.0,100.0,"[{""L31563DD2010PLC002089"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538785
20901,Priya Menon,active,1,1,10.0,100.0,"[{""L93327TR2010PLC002090"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538817
20902,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L93327TR2010PLC002090"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538848
20903,Neha Patel,active,1,1,10.0,100.0,"[{""L93327TR2010PLC002090"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538878
20911,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L44501GJ2010PLC002091"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.538953
20912,Neha Patel,active,1,1,10.0,100.0,"[{""L44501GJ2010PLC002091"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539003
20913,Rahul Iyer,active,1,1,10.0,100.0,"[{""L44501GJ2010PLC002091"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539051
20921,Neha Patel,active,1,1,10.0,100.0,"[{""L74372KL2010PLC002092"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539085
20922,Rahul Iyer,active,1,1,10.0,100.0,"[{""L74372KL2010PLC002092"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539122
20923,Kavita Gupta,active,1,1,10.0,100.0,"[{""L74372KL2010PLC002092"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539159
20931,Rahul Iyer,active,1,1,10.0,100.0,"[{""L74681MZ2010PLC002093"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539196
20932,Kavita Gupta,active,1,1,10.0,100.0,"[{""L74681MZ2010PLC002093"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539230
20933,Amit Nair,active,1,1,10.0,100.0,"[{""L74681MZ2010PLC002093"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539267
20941,Kavita Gupta,active,1,1,10.0,100.0,"[{""L65938AP2010PLC002094"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539300
20942,Amit Nair,active,1,1,10.0,100.0,"[{""L65938AP2010PLC002094"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539330
20943,Sunita Rao,active,1,1,10.0,100.0,"[{""L65938AP2010PLC002094"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539360
20951,Amit Nair,active,1,1,10.0,100.0,"[{""L34155CG2010PLC002095"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539393
20952,Sunita Rao,active,1,1,10.0,100.0,"[{""L34155CG2010PLC002095"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539425
20953,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L34155CG2010PLC002095"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539456
20961,Sunita Rao,active,1,1,10.0,100.0,"[{""L91268GJ2010PLC002096"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539495
20962,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L91268GJ2010PLC002096"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539530
20963,Anita Desai,active,1,1,10.0,100.0,"[{""L91268GJ2010PLC002096"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539577
20971,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L72064LD2010PLC002097"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539613
20972,Anita Desai,active,1,1,10.0,100.0,"[{""L72064LD2010PLC002097"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539645
20973,Vivek Mehta,active,1,1,10.0,100.0,"[{""L72064LD2010PLC002097"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539676
20981,Anita Desai,active,1,1,10.0,100.0,"[{""L35515AN2010PLC002098"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539708
20982,Vivek Mehta,active,1,1,10.0,100.0,"[{""L35515AN2010PLC002098"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539739
20983,Priya Menon,active,1,1,10.0,100.0,"[{""L35515AN2010PLC002098"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539775
20991,Vivek Mehta,active,1,1,10.0,100.0,"[{""L38702DD2010PLC002099"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.539809
20992,Priya Menon,active,1,1,10.0,100.0,"[{""L38702DD2010PLC002099"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540208
20993,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L38702DD2010PLC002099"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540274
21001,Amit Nair,active,1,1,10.0,100.0,"[{""L88317MP2010PLC002100"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540314
21002,Sunita Rao,active,1,1,10.0,100.0,"[{""L88317MP2010PLC002100"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540349
21003,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L88317MP2010PLC002100"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540381
21011,Sunita Rao,active,1,1,10.0,100.0,"[{""L88007GA2010PLC002101"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540414
21012,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L88007GA2010PLC002101"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540444
21013,Anita Desai,active,1,1,10.0,100.0,"[{""L88007GA2010PLC002101"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540474
21021,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L79279AR2010PLC002102"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540506
21022,Anita Desai,active,1,1,10.0,100.0,"[{""L79279AR2010PLC002102"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540535
21023,Vivek Mehta,active,1,1,10.0,100.0,"[{""L79279AR2010PLC002102"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540586
21031,Anita Desai,active,1,1,10.0,100.0,"[{""L91472PY2010PLC002103"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540619
21032,Vivek Mehta,active,1,1,10.0,100.0,"[{""L91472PY2010PLC002103"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540845
21033,Priya Menon,active,1,1,10.0,100.0,"[{""L91472PY2010PLC002103"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540927
21041,Vivek Mehta,active,1,1,10.0,100.0,"[{""L31698BR2010PLC002104"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.540969
21042,Priya Menon,active,1,1,10.0,100.0,"[{""L31698BR2010PLC002104"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.541007
21043,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L31698BR2010PLC002104"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.541041
21051,Priya Menon,active,1,1,10.0,100.0,"[{""L49287KA2010PLC002105"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.541074
